filename,filepath,true_class,predicted_class,confidence,dataset,model,is_high_confidence,is_low_confidence
0_ORID19_137_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_ORID19_137_ARMD.png,A,D,0.5648800134658813,eye,eye_model.keras,False,False
0_ORID19_13_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_ORID19_13_ARMD.png,A,D,0.7110733985900879,eye,eye_model.keras,False,False
0_ORID19_157_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_ORID19_157_ARMD.png,A,D,0.4571462869644165,eye,eye_model.keras,False,True
0_ORID19_15_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_ORID19_15_ARMD.png,A,N,0.24432185292243958,eye,eye_model.keras,False,True
0_ORID19_166_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_ORID19_166_ARMD.png,A,N,0.4784088432788849,eye,eye_model.keras,False,True
0_ORID19_178_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_ORID19_178_ARMD.png,A,D,0.44266265630722046,eye,eye_model.keras,False,True
0_ORID19_184_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_ORID19_184_ARMD.png,A,N,0.4298194944858551,eye,eye_model.keras,False,True
0_ORID19_208_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_ORID19_208_ARMD.png,A,N,0.6190214157104492,eye,eye_model.keras,False,False
0_ORID19_215_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_ORID19_215_ARMD.png,A,D,0.47422274947166443,eye,eye_model.keras,False,True
0_ORID19_217_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_ORID19_217_ARMD.png,A,D,0.5341435670852661,eye,eye_model.keras,False,False
0_ORID19_21_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_ORID19_21_ARMD.png,A,N,0.4608732759952545,eye,eye_model.keras,False,True
0_ORID19_22_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_ORID19_22_ARMD.png,A,D,0.7489632368087769,eye,eye_model.keras,False,False
0_ORID19_237_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_ORID19_237_ARMD.png,A,D,0.8132821917533875,eye,eye_model.keras,True,False
0_ORID19_248_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_ORID19_248_ARMD.png,A,D,0.744011640548706,eye,eye_model.keras,False,False
0_ORID19_252_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_ORID19_252_ARMD.png,A,D,0.48800256848335266,eye,eye_model.keras,False,True
0_ORID19_258_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_ORID19_258_ARMD.png,A,N,0.5576608777046204,eye,eye_model.keras,False,False
0_ORID19_277_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_ORID19_277_ARMD.png,A,D,0.45404088497161865,eye,eye_model.keras,False,True
0_ORID19_31_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_ORID19_31_ARMD.png,A,D,0.6747347116470337,eye,eye_model.keras,False,False
0_ORID19_48_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_ORID19_48_ARMD.png,A,D,0.6995061039924622,eye,eye_model.keras,False,False
0_ORID19_61_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_ORID19_61_ARMD.png,A,N,0.4121597409248352,eye,eye_model.keras,False,True
0_ORID19_79_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_ORID19_79_ARMD.png,A,D,0.36189308762550354,eye,eye_model.keras,False,True
0_ORID19_97_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_ORID19_97_ARMD.png,A,D,0.4153452217578888,eye,eye_model.keras,False,True
0_RFiMD_105_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_RFiMD_105_ARMD.png,A,D,0.7035689949989319,eye,eye_model.keras,False,False
0_RFiMD_111_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_RFiMD_111_ARMD.png,A,D,0.4923512637615204,eye,eye_model.keras,False,True
0_RFiMD_117_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_RFiMD_117_ARMD.png,A,D,0.5503751039505005,eye,eye_model.keras,False,False
0_RFiMD_123_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_RFiMD_123_ARMD.png,A,D,0.39483651518821716,eye,eye_model.keras,False,True
0_RFiMD_137_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_RFiMD_137_ARMD.png,A,D,0.44600316882133484,eye,eye_model.keras,False,True
0_RFiMD_140_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_RFiMD_140_ARMD.png,A,D,0.5289444923400879,eye,eye_model.keras,False,False
0_RFiMD_26_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_RFiMD_26_ARMD.png,A,D,0.49859148263931274,eye,eye_model.keras,False,True
0_RFiMD_84_ARMD.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\A\0_RFiMD_84_ARMD.png,A,D,0.33559057116508484,eye,eye_model.keras,False,True
1083_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\C\1083_left.jpg,C,D,0.3580104112625122,eye,eye_model.keras,False,True
1452_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\C\1452_left.jpg,C,G,0.4812517464160919,eye,eye_model.keras,False,True
1454_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\C\1454_right.jpg,C,N,0.6358755826950073,eye,eye_model.keras,False,False
1483_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\C\1483_right.jpg,C,N,0.4495044946670532,eye,eye_model.keras,False,True
1987_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\C\1987_left.jpg,C,N,0.6680675745010376,eye,eye_model.keras,False,False
2052_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\C\2052_left.jpg,C,N,0.4436265528202057,eye,eye_model.keras,False,True
2074_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\C\2074_right.jpg,C,N,0.5077930092811584,eye,eye_model.keras,False,False
2153_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\C\2153_left.jpg,C,N,0.2575282156467438,eye,eye_model.keras,False,True
2189_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\C\2189_right.jpg,C,D,0.3521512448787689,eye,eye_model.keras,False,True
2213_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\C\2213_right.jpg,C,N,0.30248039960861206,eye,eye_model.keras,False,True
2239_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\C\2239_right.jpg,C,N,0.5456756353378296,eye,eye_model.keras,False,False
2247_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\C\2247_left.jpg,C,D,0.41072994470596313,eye,eye_model.keras,False,True
345_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\C\345_right.jpg,C,N,0.38073182106018066,eye,eye_model.keras,False,True
_32_9153320.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\C\_32_9153320.jpg,C,G,0.26250120997428894,eye,eye_model.keras,False,True
_344_5181730.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\C\_344_5181730.jpg,C,N,0.36238375306129456,eye,eye_model.keras,False,True
cataract_017.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\C\cataract_017.png,C,N,0.43874889612197876,eye,eye_model.keras,False,True
cataract_033.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\C\cataract_033.png,C,N,0.40169912576675415,eye,eye_model.keras,False,True
cataract_038.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\C\cataract_038.png,C,N,0.47930631041526794,eye,eye_model.keras,False,True
cataract_058.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\C\cataract_058.png,C,N,0.482738733291626,eye,eye_model.keras,False,True
cataract_067.png,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\C\cataract_067.png,C,N,0.6850903630256653,eye,eye_model.keras,False,False
1094_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\1094_right.jpg,D,N,0.7274907827377319,eye,eye_model.keras,False,False
1413_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\1413_left.jpg,D,N,0.722183346748352,eye,eye_model.keras,False,False
2010_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\2010_left.jpg,D,N,0.508569598197937,eye,eye_model.keras,False,False
206_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\206_left.jpg,D,N,0.5114534497261047,eye,eye_model.keras,False,False
2096_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\2096_left.jpg,D,N,0.5657103657722473,eye,eye_model.keras,False,False
299_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\299_left.jpg,D,N,0.5421150326728821,eye,eye_model.keras,False,False
3935_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\3935_right.jpg,D,N,0.8162297010421753,eye,eye_model.keras,True,False
3943_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\3943_left.jpg,D,N,0.5907930135726929,eye,eye_model.keras,False,False
3946_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\3946_right.jpg,D,N,0.4070534408092499,eye,eye_model.keras,False,True
3953_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\3953_left.jpg,D,N,0.6337337493896484,eye,eye_model.keras,False,False
3977_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\3977_left.jpg,D,N,0.5701723098754883,eye,eye_model.keras,False,False
3979_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\3979_left.jpg,D,N,0.5967270135879517,eye,eye_model.keras,False,False
3983_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\3983_right.jpg,D,N,0.6780228018760681,eye,eye_model.keras,False,False
3994_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\3994_left.jpg,D,N,0.7549561858177185,eye,eye_model.keras,True,False
4035_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4035_right.jpg,D,N,0.7912607192993164,eye,eye_model.keras,True,False
4053_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4053_right.jpg,D,N,0.46914592385292053,eye,eye_model.keras,False,True
4054_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4054_right.jpg,D,N,0.5911247134208679,eye,eye_model.keras,False,False
4063_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4063_left.jpg,D,N,0.5368344187736511,eye,eye_model.keras,False,False
4067_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4067_left.jpg,D,N,0.763888418674469,eye,eye_model.keras,True,False
4077_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4077_left.jpg,D,N,0.5189164280891418,eye,eye_model.keras,False,False
4079_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4079_right.jpg,D,N,0.6448143720626831,eye,eye_model.keras,False,False
4086_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4086_left.jpg,D,N,0.5124505758285522,eye,eye_model.keras,False,False
4101_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4101_left.jpg,D,N,0.7523604035377502,eye,eye_model.keras,True,False
4112_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4112_left.jpg,D,N,0.5843437314033508,eye,eye_model.keras,False,False
4123_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4123_left.jpg,D,N,0.6729632019996643,eye,eye_model.keras,False,False
4126_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4126_right.jpg,D,N,0.656053364276886,eye,eye_model.keras,False,False
4160_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4160_left.jpg,D,N,0.5778969526290894,eye,eye_model.keras,False,False
4164_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4164_right.jpg,D,N,0.8248038291931152,eye,eye_model.keras,True,False
4172_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4172_left.jpg,D,N,0.5016714334487915,eye,eye_model.keras,False,False
4177_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4177_left.jpg,D,N,0.4700714945793152,eye,eye_model.keras,False,True
4179_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4179_right.jpg,D,N,0.6553330421447754,eye,eye_model.keras,False,False
4198_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4198_left.jpg,D,N,0.3016759157180786,eye,eye_model.keras,False,True
4203_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4203_right.jpg,D,N,0.5927526950836182,eye,eye_model.keras,False,False
4204_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4204_right.jpg,D,N,0.49114659428596497,eye,eye_model.keras,False,True
4213_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4213_left.jpg,D,N,0.5309461355209351,eye,eye_model.keras,False,False
4215_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4215_left.jpg,D,N,0.564665675163269,eye,eye_model.keras,False,False
4244_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4244_right.jpg,D,N,0.5604466795921326,eye,eye_model.keras,False,False
4271_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4271_right.jpg,D,N,0.6628615856170654,eye,eye_model.keras,False,False
4275_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4275_left.jpg,D,N,0.636671245098114,eye,eye_model.keras,False,False
427_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\427_left.jpg,D,N,0.6311218738555908,eye,eye_model.keras,False,False
4315_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4315_right.jpg,D,N,0.5362122058868408,eye,eye_model.keras,False,False
4332_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4332_left.jpg,D,N,0.6476593017578125,eye,eye_model.keras,False,False
4348_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4348_right.jpg,D,N,0.794167160987854,eye,eye_model.keras,True,False
4359_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4359_left.jpg,D,N,0.6680576801300049,eye,eye_model.keras,False,False
4372_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4372_right.jpg,D,N,0.46414145827293396,eye,eye_model.keras,False,True
4396_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4396_left.jpg,D,N,0.5658866763114929,eye,eye_model.keras,False,False
4418_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4418_right.jpg,D,N,0.6556193828582764,eye,eye_model.keras,False,False
4444_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4444_left.jpg,D,N,0.6720594167709351,eye,eye_model.keras,False,False
4459_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4459_right.jpg,D,N,0.5912294387817383,eye,eye_model.keras,False,False
4462_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4462_left.jpg,D,N,0.762837827205658,eye,eye_model.keras,True,False
4462_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4462_right.jpg,D,N,0.6290393471717834,eye,eye_model.keras,False,False
4470_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4470_left.jpg,D,N,0.5656546950340271,eye,eye_model.keras,False,False
4511_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4511_right.jpg,D,N,0.6051045060157776,eye,eye_model.keras,False,False
4512_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4512_right.jpg,D,N,0.5420705676078796,eye,eye_model.keras,False,False
4524_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4524_left.jpg,D,N,0.7004088163375854,eye,eye_model.keras,False,False
4532_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4532_left.jpg,D,N,0.6939470767974854,eye,eye_model.keras,False,False
4532_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4532_right.jpg,D,N,0.6315078139305115,eye,eye_model.keras,False,False
4534_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4534_left.jpg,D,N,0.4972914159297943,eye,eye_model.keras,False,True
4550_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4550_left.jpg,D,N,0.6574715971946716,eye,eye_model.keras,False,False
4553_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4553_left.jpg,D,N,0.7454795241355896,eye,eye_model.keras,False,False
4567_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4567_right.jpg,D,N,0.5177302360534668,eye,eye_model.keras,False,False
4587_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4587_right.jpg,D,N,0.5162274241447449,eye,eye_model.keras,False,False
4591_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4591_left.jpg,D,N,0.5085620880126953,eye,eye_model.keras,False,False
4595_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4595_right.jpg,D,N,0.5941972136497498,eye,eye_model.keras,False,False
4601_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4601_left.jpg,D,N,0.600511372089386,eye,eye_model.keras,False,False
4602_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4602_left.jpg,D,N,0.5068574547767639,eye,eye_model.keras,False,False
462_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\462_left.jpg,D,N,0.6118668913841248,eye,eye_model.keras,False,False
4650_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4650_left.jpg,D,N,0.5098276138305664,eye,eye_model.keras,False,False
4651_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4651_right.jpg,D,N,0.50391685962677,eye,eye_model.keras,False,False
4655_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4655_right.jpg,D,N,0.4625532627105713,eye,eye_model.keras,False,True
4672_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\4672_right.jpg,D,N,0.3841560184955597,eye,eye_model.keras,False,True
469_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\469_right.jpg,D,N,0.6021732091903687,eye,eye_model.keras,False,False
484_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\484_right.jpg,D,N,0.591664731502533,eye,eye_model.keras,False,False
54_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\54_right.jpg,D,N,0.3718920946121216,eye,eye_model.keras,False,True
621_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\621_right.jpg,D,N,0.5847235918045044,eye,eye_model.keras,False,False
622_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\622_left.jpg,D,N,0.5898683667182922,eye,eye_model.keras,False,False
712_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\712_right.jpg,D,N,0.6723611354827881,eye,eye_model.keras,False,False
79_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\79_right.jpg,D,N,0.7029669284820557,eye,eye_model.keras,False,False
806_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\806_left.jpg,D,N,0.4933190941810608,eye,eye_model.keras,False,True
96_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\96_right.jpg,D,N,0.6023330688476562,eye,eye_model.keras,False,False
976_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\976_right.jpg,D,N,0.5778823494911194,eye,eye_model.keras,False,False
DR229.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\DR229.jpg,D,G,0.6204794645309448,eye,eye_model.keras,False,False
DR50.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\DR50.jpg,D,C,0.3503839075565338,eye,eye_model.keras,False,True
DR597.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\D\DR597.jpg,D,G,0.7876180410385132,eye,eye_model.keras,True,False
1226_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\G\1226_left.jpg,G,N,0.6396337151527405,eye,eye_model.keras,False,False
1239_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\G\1239_left.jpg,G,D,0.5314229130744934,eye,eye_model.keras,False,False
1246_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\G\1246_left.jpg,G,N,0.6887450218200684,eye,eye_model.keras,False,False
1248_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\G\1248_right.jpg,G,N,0.5260886549949646,eye,eye_model.keras,False,False
1260_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\G\1260_left.jpg,G,N,0.7308335900306702,eye,eye_model.keras,False,False
1270_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\G\1270_left.jpg,G,N,0.57197105884552,eye,eye_model.keras,False,False
1276_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\G\1276_left.jpg,G,N,0.523568332195282,eye,eye_model.keras,False,False
1318_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\G\1318_left.jpg,G,N,0.3379196226596832,eye,eye_model.keras,False,True
1344_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\G\1344_left.jpg,G,N,0.539876401424408,eye,eye_model.keras,False,False
1345_left.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\G\1345_left.jpg,G,N,0.55521160364151,eye,eye_model.keras,False,False
1365_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\G\1365_right.jpg,G,N,0.6790971755981445,eye,eye_model.keras,False,False
1374_right.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\Eye disease\G\1374_right.jpg,G,N,0.7552621364593506,eye,eye_model.keras,True,False
