dataset,leakage_category,duplicate_count,md5_hash,file_pairs
oral,TRAIN_TEST_LEAKAGE,2,e0617c826dd266aaf61d688569f98c7e,[train:CANCER] 291.jpeg <==> [test:CANCER 1] 329.jpeg
oral,TRAIN_TEST_LEAKAGE,2,cb6abfc0c99eac5f18674744afc43400,[train:CANCER] 303.jpeg <==> [test:CANCER 1] 342.jpeg
oral,TRAIN_TEST_LEAKAGE,2,4c36aa04642e8637772967919deac4d9,[train:CANCER] 307.jpeg <==> [test:CANCER 1] 348.jpeg
oral,TRAIN_TEST_LEAKAGE,2,7bfcb2b17b37c75b913ad955d151e575,[train:CANCER] 309.jpeg <==> [test:CANCER 1] 352.jpeg
oral,TRAIN_TEST_LEAKAGE,2,6d8f3b733aa879845bc78ef947e138cb,[train:CANCER] 339.jpeg <==> [test:CANCER 1] 380.jpeg
oral,TRAIN_TEST_LEAKAGE,2,59b96572adff6e3e7d2a0c6ee469a5fa,[train:CANCER] 343.jpeg <==> [test:CANCER 1] 389.jpeg
oral,TRAIN_TEST_LEAKAGE,2,85a44755aa87b53427e80ed66160a309,[train:CANCER] 349.jpeg <==> [test:CANCER 1] 399.jpeg
oral,TRAIN_TEST_LEAKAGE,2,89eb68e3ce9867a731f39d22a8322042,[train:CANCER] 367.jpeg <==> [test:CANCER 1] 430.jpeg
oral,TRAIN_TEST_LEAKAGE,2,8ad1e13c18d330313512a2b60ead1a4e,[train:CANCER] 395.jpeg <==> [test:CANCER 1] 459.jpeg
oral,TRAIN_TEST_LEAKAGE,2,945d2c099ca4c40e538ebde0da3c3870,[train:CANCER] 419.jpeg <==> [test:CANCER 1] 485.jpeg
oral,TRAIN_TEST_LEAKAGE,2,df99fa9ff6a4abfa2fbea64731c40c46,[train:CANCER] 431.jpeg <==> [test:CANCER 1] 496.jpeg
oral,TRAIN_TEST_LEAKAGE,2,1627a28126721eb7e934d913d6879985,[train:CANCER 1] 078.jpeg <==> [test:CANCER] 061.jpeg
oral,TRAIN_TEST_LEAKAGE,2,1ec6d52494fab85f41cb81d42b5df573,[train:CANCER 1] 088.jpeg <==> [test:CANCER] 070.jpeg
oral,TRAIN_TEST_LEAKAGE,2,9475d3b9a0ed78c5e37dd7305a891295,[train:CANCER 1] 098.jpeg <==> [test:CANCER] 077.jpeg
oral,TRAIN_TEST_LEAKAGE,2,0e95011b46ed36d7d7ba2977fd2e789d,[train:CANCER 1] 102.jpeg <==> [test:CANCER] 083.jpeg
oral,TRAIN_TEST_LEAKAGE,2,b182371cf99d78cb897ccc5965e8779a,[train:CANCER 1] 125.jpeg <==> [test:CANCER] 107.jpeg
oral,TRAIN_TEST_LEAKAGE,2,a1f0bdecffeb39de2ee40808cb1b9065,[train:CANCER 1] 128.jpeg <==> [test:CANCER] 110.jpeg
oral,TRAIN_TEST_LEAKAGE,2,3f00c35d7dc3cd47ca54bdf0a2604229,[train:CANCER 1] 130.jpeg <==> [test:CANCER] 112.jpeg
oral,TRAIN_TEST_LEAKAGE,2,281eaaabff6c14478f809580edd8e0a6,[train:CANCER 1] 132.jpeg <==> [test:CANCER] 114.jpeg
oral,TRAIN_TEST_LEAKAGE,2,7834b305da6bcdab4495715df7e9db94,[train:CANCER 1] 135.jpeg <==> [test:CANCER] 116.jpeg
oral,TRAIN_TEST_LEAKAGE,2,51b7178a80a8ef608647e0e5d08a7363,[train:CANCER 1] 140.jpeg <==> [test:CANCER] 121.jpeg
oral,TRAIN_TEST_LEAKAGE,2,943c2bb2a69a33df5c12df81a5ad16e3,[train:CANCER 1] 148.jpeg <==> [test:CANCER] 126.jpeg
oral,TRAIN_TEST_LEAKAGE,2,cb52398ed4655f33f0c42c52a56ba53b,[train:CANCER 1] 156.jpeg <==> [test:CANCER] 135.jpeg
oral,TRAIN_TEST_LEAKAGE,2,c26f86e1cf9ba4c2af24eb48f85d6bea,[train:CANCER 1] 158.jpeg <==> [test:CANCER] 137.jpeg
oral,TRAIN_TEST_LEAKAGE,2,37f01a738994133d01dc4b11853f6054,[train:CANCER 1] 168.jpeg <==> [test:CANCER] 147.jpeg
oral,TRAIN_TEST_LEAKAGE,2,145dd6066ee6dc57650b860522d8bd1a,[train:CANCER 1] 177.jpeg <==> [test:CANCER] 157.jpeg
oral,TRAIN_TEST_LEAKAGE,2,01592b043e5a4b00d88252b4b4e602e1,[train:CANCER 1] 188.jpeg <==> [test:CANCER] 168.jpeg
oral,TRAIN_TEST_LEAKAGE,2,93b0b616a5a065d1573334d2f9fd7dcf,[train:CANCER 1] 200.jpeg <==> [test:CANCER] 181.jpeg
oral,TRAIN_TEST_LEAKAGE,2,f390856107acfe6ed7476c976da19b91,[train:CANCER 1] 208.jpeg <==> [test:CANCER] 187.jpeg
oral,TRAIN_TEST_LEAKAGE,2,cbfa0640a00fe84cd24e8ec101137055,[train:CANCER 1] 269.jpeg <==> [test:CANCER] 246.jpeg
oral,TRAIN_TEST_LEAKAGE,2,ca6589c5db7e71170b331ee5b9755e7b,[train:CANCER 1] 271.jpeg <==> [test:CANCER] 249.jpeg
oral,TRAIN_TEST_LEAKAGE,2,ad6e1353db8e071a18427034de4d5262,[train:CANCER 1] 273.jpeg <==> [test:CANCER] 251.jpeg
oral,TRAIN_TEST_LEAKAGE,2,1fc02f89df676a29e30df97692682d10,[train:CANCER 1] 279.jpeg <==> [test:CANCER] 255.jpeg
oral,TRAIN_TEST_LEAKAGE,2,10ea384f9359af507eca4d31bd466516,[train:CANCER 1] 281.jpeg <==> [test:CANCER] 258.jpeg
oral,TRAIN_TEST_LEAKAGE,2,2e09d1256382d5a0cede4b8435b7de27,[train:CANCER 1] 282.jpeg <==> [test:CANCER] 259.jpeg
oral,TRAIN_TEST_LEAKAGE,2,db4139ebde8a982da63fe3cff2f759f6,[train:CANCER 1] 315.jpeg <==> [test:CANCER] 284.jpeg
oral,TRAIN_TEST_LEAKAGE,2,5dfccf50b3885966176a4e44c3dacb20,[train:CANCER 1] 340.jpeg <==> [test:CANCER] 302.jpeg
oral,TRAIN_TEST_LEAKAGE,2,2a21ee1a17952492fe409a42044c4eba,[train:CANCER 1] 370.jpeg <==> [test:CANCER] 329.jpeg
oral,TRAIN_TEST_LEAKAGE,2,7d3d820c051826c221c34e93467649c5,[train:CANCER 1] 385.jpeg <==> [test:CANCER] 341.jpeg
oral,TRAIN_TEST_LEAKAGE,2,c8d53c04a3d6e9903cac688a200dbca5,[train:CANCER 1] 410.jpeg <==> [test:CANCER] 357.jpeg
oral,TRAIN_TEST_LEAKAGE,2,6389177c418f6bd0ebd62475c6a6ef9b,[train:CANCER 1] 452.jpeg <==> [test:CANCER] 388.jpeg
oral,TRAIN_TEST_LEAKAGE,2,b80341bf12ed86f3cd1a18bf57711ff5,[train:CANCER 1] 462.jpeg <==> [test:CANCER] 399.jpeg
oral,TRAIN_TEST_LEAKAGE,2,5e130aa88554ed84b8478e11131f50c8,[train:CANCER 1] 470.jpeg <==> [test:CANCER] 408.jpeg
oral,TRAIN_TEST_LEAKAGE,2,3d33f00775ca1ee88b529f6af58fbfca,[train:CANCER 1] 493.jpeg <==> [test:CANCER] 428.jpeg
oral,TRAIN_TEST_LEAKAGE,2,991d201ab63f038feb11e2b80c64ba40,[train:CANCER 1] 494.jpeg <==> [test:CANCER] 429.jpeg
oral,TRAIN_TEST_LEAKAGE,2,5e93e10d83c46985ad6c5e1137764b67,[train:NON CANCER] 001.jpeg <==> [test:NON CANCER 2] 001.jpeg
oral,TRAIN_TEST_LEAKAGE,2,6a8cb5e6b1e4702d45299f9415d2f8e3,[train:NON CANCER] 013.jpeg <==> [test:NON CANCER 2] 019.jpeg
oral,TRAIN_TEST_LEAKAGE,2,aea530c05cd1bdb11836b9adcbe4117b,[train:NON CANCER] 041.jpeg <==> [test:NON CANCER 2] 055.jpeg
oral,TRAIN_TEST_LEAKAGE,2,ed15c01b93dd6b6b56fbc26eadb74c5c,[train:NON CANCER] 061.jpeg <==> [test:NON CANCER 2] 076.jpeg
oral,TRAIN_TEST_LEAKAGE,2,69e71022fdc83dd2e7a8300cf89bfb19,[train:NON CANCER] 077.jpeg <==> [test:NON CANCER 2] 093.jpeg
oral,TRAIN_TEST_LEAKAGE,2,43450deb54973d57c914b35216c278d6,[train:NON CANCER] 084.jpeg <==> [test:NON CANCER 2] 100.jpeg
oral,TRAIN_TEST_LEAKAGE,2,2a300a4c121520879e134dbc21475ae3,[train:NON CANCER] 105.jpeg <==> [test:NON CANCER 2] 120.jpeg
oral,TRAIN_TEST_LEAKAGE,2,3962466ba9692360cba701f85045748c,[train:NON CANCER] 115.jpeg <==> [test:NON CANCER 2] 131.jpeg
oral,TRAIN_TEST_LEAKAGE,2,2de2c385125eb7d001db245f7f32967c,[train:NON CANCER] 127.jpeg <==> [test:NON CANCER 2] 143.jpeg
oral,TRAIN_TEST_LEAKAGE,2,837d405e3d9cae68c51039f72f545523,[train:NON CANCER] 139.jpeg <==> [test:NON CANCER 2] 155.jpeg
oral,TRAIN_TEST_LEAKAGE,2,d92e942047751a72dbcba5f95b0363b4,[train:NON CANCER] 142.jpeg <==> [test:NON CANCER 2] 158.jpeg
oral,TRAIN_TEST_LEAKAGE,2,3286fd27d92737225513c8d9b288c354,[train:NON CANCER] 149.jpeg <==> [test:NON CANCER 2] 165.jpeg
oral,TRAIN_TEST_LEAKAGE,2,7504f165b5d2c838ca0eb4329b09e3dc,[train:NON CANCER] 182.jpeg <==> [test:NON CANCER 2] 198.jpeg
oral,TRAIN_TEST_LEAKAGE,2,b4ed89c400d0b4594d1f7738d0733f00,[train:NON CANCER] 187.jpeg <==> [test:NON CANCER 2] 203.jpeg
oral,TRAIN_TEST_LEAKAGE,2,2065d81b61e93c2d9cfd28963239bb26,[train:NON CANCER] 195.jpeg <==> [test:NON CANCER 2] 212.jpeg
oral,TRAIN_TEST_LEAKAGE,2,35fe111af7e7aa56cba71e6b2b415aaa,[train:NON CANCER] 197.jpeg <==> [test:NON CANCER 2] 214.jpeg
oral,TRAIN_TEST_LEAKAGE,2,d6944434a4cf8b0782aab7838c77f634,[train:NON CANCER] 204.jpeg <==> [test:NON CANCER 2] 221.jpeg
oral,TRAIN_TEST_LEAKAGE,2,c634cb61e414a698454a87c108e68f71,[train:NON CANCER] 206.jpeg <==> [test:NON CANCER 2] 223.jpeg
oral,TRAIN_TEST_LEAKAGE,2,7861dafe72202b6f473e205919ec9630,[train:NON CANCER] 227.jpeg <==> [test:NON CANCER 2] 243.jpeg
oral,TRAIN_TEST_LEAKAGE,2,b20522ec911812885f9f8eb3e0b74850,[train:NON CANCER 2] 049.jpeg <==> [test:NON CANCER] 036.jpeg
oral,TRAIN_TEST_LEAKAGE,2,23823b0b28e4c86696170c8e3e68cfe6,[train:NON CANCER 2] 051.jpeg <==> [test:NON CANCER] 038.jpeg
oral,TRAIN_TEST_LEAKAGE,2,881f9647de86f564c27ced1806391a75,[train:NON CANCER 2] 054.jpeg <==> [test:NON CANCER] 040.jpeg
oral,TRAIN_TEST_LEAKAGE,2,c9b4eb9519da013c5297886ec25cd99a,[train:NON CANCER 2] 063.jpeg <==> [test:NON CANCER] 049.jpeg
oral,TRAIN_TEST_LEAKAGE,2,4a75528add664a9ab076196ed3326fe7,[train:NON CANCER 2] 072.jpeg <==> [test:NON CANCER] 058.jpeg
oral,TRAIN_TEST_LEAKAGE,2,cda1a1d8f5e02aee11f494c252bc6e75,[train:NON CANCER 2] 084.jpeg <==> [test:NON CANCER] 069.jpeg
oral,TRAIN_TEST_LEAKAGE,2,0353e5834ba0c5f0cacf824ba660cc2b,[train:NON CANCER 2] 090.jpeg <==> [test:NON CANCER] 074.jpeg
oral,TRAIN_TEST_LEAKAGE,2,2c1be1efb24c52e4d9fe054b4a6003ec,[train:NON CANCER 2] 106.jpeg <==> [test:NON CANCER] 089.jpeg
oral,TRAIN_TEST_LEAKAGE,2,98929d63c7207e698707178d074798a7,[train:NON CANCER 2] 118.jpeg <==> [test:NON CANCER] 103.jpeg
oral,TRAIN_TEST_LEAKAGE,2,9e6003edacab10de9d5fd379973744e1,[train:NON CANCER 2] 123.jpeg <==> [test:NON CANCER] 107.jpeg
oral,TRAIN_TEST_LEAKAGE,2,697e4baa62fe7c24509688f33a0c6ad5,[train:NON CANCER 2] 125.jpeg <==> [test:NON CANCER] 109.jpeg
oral,TRAIN_TEST_LEAKAGE,2,4d7fe6344dd3cd57f1c085d774fe626e,[train:NON CANCER 2] 136.jpeg <==> [test:NON CANCER] 120.jpeg
oral,TRAIN_TEST_LEAKAGE,2,f7448150ada39a245f767394913be827,[train:NON CANCER 2] 139.jpeg <==> [test:NON CANCER] 123.jpeg
oral,TRAIN_TEST_LEAKAGE,2,a02d230aa783d338c28d62763eca2e32,[train:NON CANCER 2] 140.jpeg <==> [test:NON CANCER] 124.jpeg
oral,TRAIN_TEST_LEAKAGE,2,a6fade93ebd9018181049e3e3bf3873d,[train:NON CANCER 2] 193.jpeg <==> [test:NON CANCER] 177.jpeg
oral,TRAIN_TEST_LEAKAGE,2,f0af7e68ef32323465a76c0ca887dd9e,[train:NON CANCER 2] 206.jpeg <==> [test:NON CANCER] 190.jpeg
oral,TRAIN_TEST_LEAKAGE,2,a4f30c1afbb1242ba5473033b3f5c3cd,[train:NON CANCER 2] 218.jpeg <==> [test:NON CANCER] 201.jpeg
oral,TRAIN_TEST_LEAKAGE,2,ae86a3b3a402eca64b0e763202ccc9c0,[train:NON CANCER 2] 220.jpeg <==> [test:NON CANCER] 203.jpeg
oral,TRAIN_TEST_LEAKAGE,2,982b8df8c7c0bd2b021e214288f38138,[train:NON CANCER 2] 226.jpeg <==> [test:NON CANCER] 209.jpeg
oral,TRAIN_TEST_LEAKAGE,2,1606b3d6fda84c0dcaaa169f6e06050f,[train:NON CANCER 2] 242.jpeg <==> [test:NON CANCER] 226.jpeg
oral,TRAIN_TEST_LEAKAGE,2,316ef7d3410ac12418adb120fe51bb18,[train:NON CANCER 2] 245.jpeg <==> [test:NON CANCER] 229.jpeg
oral,TRAIN_VAL_LEAKAGE,2,81ef65654a658afca3117541ca940a4b,[train:CANCER] 005.jpeg <==> [validation:CANCER 1] 006.jpeg
oral,TRAIN_VAL_LEAKAGE,2,2ee2f8ecce46365ccba91cdfe4344931,[train:CANCER] 007.jpeg <==> [validation:CANCER 1] 008.jpeg
oral,TRAIN_VAL_LEAKAGE,2,b9a879fc004bafaa0cfc73132bac72f9,[train:CANCER] 020.jpeg <==> [validation:CANCER 1] 022.jpeg
oral,TRAIN_VAL_LEAKAGE,2,769f77031f7310fd4596d8d46f4e5a3f,[train:CANCER] 033.jpeg <==> [validation:CANCER 1] 041.jpeg
oral,TRAIN_VAL_LEAKAGE,2,436ab44120a8cc0ded4c74a08569f712,[train:CANCER] 035.jpeg <==> [validation:CANCER 1] 044.jpeg
oral,TRAIN_VAL_LEAKAGE,2,6b33a7cf63d2007610af27644fb7fde3,[train:CANCER] 051.jpeg <==> [validation:CANCER 1] 065.jpeg
oral,TRAIN_VAL_LEAKAGE,2,5076c11d1cadf4ef4264de5731adbb5d,[train:CANCER] 074.jpeg <==> [validation:CANCER 1] 092.jpeg
oral,TRAIN_VAL_LEAKAGE,2,f41a1160d98ea815b7011c19a473549d,[train:CANCER] 097.jpeg <==> [validation:CANCER 1] 116.jpeg
oral,TRAIN_VAL_LEAKAGE,2,801ad77c6dd4d1ee7ba0aca18f744922,[train:CANCER] 108.jpeg <==> [validation:CANCER 1] 126.jpeg
oral,TRAIN_VAL_LEAKAGE,2,4d933bc448e8974bfd8162d0b9056e20,[train:CANCER] 136.jpeg <==> [validation:CANCER 1] 157.jpeg
oral,TRAIN_VAL_LEAKAGE,2,c4410cf95f6755839dbefee236f5e113,[train:CANCER] 143.jpeg <==> [validation:CANCER 1] 164.jpeg
oral,TRAIN_VAL_LEAKAGE,2,d640b08a78e5a1bbafd35952a2a04bb0,[train:CANCER] 150.jpeg <==> [validation:CANCER 1] 170.jpeg
oral,TRAIN_VAL_LEAKAGE,2,40c826844225e353570bc907a5ed8770,[train:CANCER] 153.jpeg <==> [validation:CANCER 1] 173.jpeg
oral,TRAIN_VAL_LEAKAGE,2,12f7939445718fc1f7993d010fb21e50,[train:CANCER] 159.jpeg <==> [validation:CANCER 1] 179.jpeg
oral,TRAIN_VAL_LEAKAGE,2,9b3e9e52471aa27d17e6c327784b2e95,[train:CANCER] 167.jpeg <==> [validation:CANCER 1] 187.jpeg
oral,TRAIN_VAL_LEAKAGE,2,e8b5bea5ba0b8c70737890f9baf5466b,[train:CANCER] 190.jpeg <==> [validation:CANCER 1] 210.jpeg
oral,TRAIN_VAL_LEAKAGE,2,4d65376f315d88ab119f43dd5557c284,[train:CANCER] 201.jpeg <==> [validation:CANCER 1] 220.jpeg
oral,TRAIN_VAL_LEAKAGE,2,0b3a5ddde57f1f5323fad8f06c5f9c40,[train:CANCER] 206.jpeg <==> [validation:CANCER 1] 226.jpeg
oral,TRAIN_VAL_LEAKAGE,2,f98b16d2e02f6455002dd41519b8de5b,[train:CANCER] 217.jpeg <==> [validation:CANCER 1] 238.jpeg
oral,TRAIN_VAL_LEAKAGE,2,90741d4c110df121ec79f388b07468c6,[train:CANCER] 220.jpeg <==> [validation:CANCER 1] 241.jpeg
oral,TRAIN_VAL_LEAKAGE,2,12868d37b915f7f755a62820a87972ee,[train:CANCER] 224.jpeg <==> [validation:CANCER 1] 246.jpeg
oral,TRAIN_VAL_LEAKAGE,2,34fdbc05cb66e648e7e965d60c6833d3,[train:CANCER] 233.jpeg <==> [validation:CANCER 1] 255.jpeg
oral,TRAIN_VAL_LEAKAGE,2,e46db8a61eaba0660deccb734358dbbc,[train:CANCER] 264.jpeg <==> [validation:CANCER 1] 287.jpeg
oral,TRAIN_VAL_LEAKAGE,2,98aa82c48571075ab8b45141601fd419,[train:CANCER] 277.jpeg <==> [validation:CANCER 1] 304.jpeg
oral,TRAIN_VAL_LEAKAGE,2,4085b039a6f26df3aad738ba30d3460c,[train:CANCER] 321.jpeg <==> [validation:CANCER 1] 363.jpeg
oral,TRAIN_VAL_LEAKAGE,2,8a9763d92c5b930410e3f83ca7ba433f,[train:CANCER] 326.jpeg <==> [validation:CANCER 1] 368.jpeg
oral,TRAIN_VAL_LEAKAGE,2,90c5f0c6b746230083386bd520846a72,[train:CANCER] 333.jpeg <==> [validation:CANCER 1] 375.jpeg
oral,TRAIN_VAL_LEAKAGE,2,e4526f28d464ef71c58f7512e4c58676,[train:CANCER] 348.jpeg <==> [validation:CANCER 1] 398.jpeg
oral,TRAIN_VAL_LEAKAGE,2,75f7845ff3ba424f7f763a45b8653614,[train:CANCER] 353.jpeg <==> [validation:CANCER 1] 402.jpeg
oral,TRAIN_VAL_LEAKAGE,2,3864f95b9259f15d20d1a19b698e76c7,[train:CANCER] 358.jpeg <==> [validation:CANCER 1] 412.jpeg
oral,TRAIN_VAL_LEAKAGE,2,94f3468233965cc6fa22934720ee99f3,[train:CANCER] 377.jpeg <==> [validation:CANCER 1] 442.jpeg
oral,TRAIN_VAL_LEAKAGE,2,8326af63997384b8ad2cda4fad393620,[train:CANCER] 387.jpeg <==> [validation:CANCER 1] 451.jpeg
oral,TRAIN_VAL_LEAKAGE,2,267e30e88aad3ad547c5b7b80e51eac6,[train:CANCER] 403.jpeg <==> [validation:CANCER 1] 466.jpeg
oral,TRAIN_VAL_LEAKAGE,2,f4b253bff8c3dbc690cdf88f9d7de46d,[train:CANCER] 404.jpeg <==> [validation:CANCER 1] 467.jpeg
oral,TRAIN_VAL_LEAKAGE,2,cf2d16702d57fb70920fe8007a3adb15,[train:CANCER] 412.jpeg <==> [validation:CANCER 1] 477.jpeg
oral,TRAIN_VAL_LEAKAGE,2,061a0e0d29e6c7b736f94f218d96157d,[train:CANCER 1] 012.jpeg <==> [validation:CANCER] 011.jpeg
oral,TRAIN_VAL_LEAKAGE,2,b28a638acc4e0215a5843876dd914923,[train:CANCER 1] 013.jpeg <==> [validation:CANCER] 012.jpeg
oral,TRAIN_VAL_LEAKAGE,2,16127cfb7b05bf06a63401c5946abcdc,[train:CANCER 1] 091.jpeg <==> [validation:CANCER] 073.jpeg
oral,TRAIN_VAL_LEAKAGE,2,755a595021da3d710cdf318ab5847149,[train:CANCER 1] 127.jpeg <==> [validation:CANCER] 109.jpeg
oral,TRAIN_VAL_LEAKAGE,2,d3770260eb1b9eb91a149698c05b23a6,[train:CANCER 1] 139.jpeg <==> [validation:CANCER] 120.jpeg
oral,TRAIN_VAL_LEAKAGE,2,8a50987eb1fca18306bcf098dd39ab29,[train:CANCER 1] 150.jpeg <==> [validation:CANCER] 130.jpeg
oral,TRAIN_VAL_LEAKAGE,2,2c4ef677820b4898149ea7a17e10f54f,[train:CANCER 1] 190.jpeg <==> [validation:CANCER] 171.jpeg
oral,TRAIN_VAL_LEAKAGE,2,3728c343253d22765fd366f09442f9c2,[train:CANCER 1] 191.jpeg <==> [validation:CANCER] 172.jpeg
oral,TRAIN_VAL_LEAKAGE,2,c1a31dbe697e50108b59da9478023d2f,[train:CANCER 1] 204.jpeg <==> [validation:CANCER] 184.jpeg
oral,TRAIN_VAL_LEAKAGE,2,f94524dd909b27d8fffcea2ceda4836d,[train:CANCER 1] 218.jpeg <==> [validation:CANCER] 198.jpeg
oral,TRAIN_VAL_LEAKAGE,2,0848a07993365e3e10b17f4adda3dd7e,[train:CANCER 1] 221.jpeg <==> [validation:CANCER] 202.jpeg
oral,TRAIN_VAL_LEAKAGE,2,19aa756a8edcaf5fe09f3c03b4dda1cc,[train:CANCER 1] 243.jpeg <==> [validation:CANCER] 221.jpeg
oral,TRAIN_VAL_LEAKAGE,2,e77e23cbc4357302b3d58feca1bda451,[train:CANCER 1] 244.jpeg <==> [validation:CANCER] 222.jpeg
oral,TRAIN_VAL_LEAKAGE,2,a7234fda0b57c221707f564fceaae1b2,[train:CANCER 1] 253.jpeg <==> [validation:CANCER] 231.jpeg
oral,TRAIN_VAL_LEAKAGE,2,befed06da62cdaafaa467d1e4b14bb7d,[train:CANCER 1] 256.jpeg <==> [validation:CANCER] 234.jpeg
oral,TRAIN_VAL_LEAKAGE,2,a656c68d03a81732259d6ba5c4dfde2a,[train:CANCER 1] 268.jpeg <==> [validation:CANCER] 245.jpeg
oral,TRAIN_VAL_LEAKAGE,2,8e52ad7f0276b0cbb4a8df65d200fe38,[train:CANCER 1] 283.jpeg <==> [validation:CANCER] 260.jpeg
oral,TRAIN_VAL_LEAKAGE,2,25c1c04dfd12c5fad173408a150d5258,[train:CANCER 1] 285.jpeg <==> [validation:CANCER] 262.jpeg
oral,TRAIN_VAL_LEAKAGE,2,dc1f8c1c12790d6567d44478cfe75e49,[train:CANCER 1] 336.jpeg <==> [validation:CANCER] 297.jpeg
oral,TRAIN_VAL_LEAKAGE,2,e6edb895fff2c762ed34b1c6a397b3cb,[train:CANCER 1] 357.jpeg <==> [validation:CANCER] 314.jpeg
oral,TRAIN_VAL_LEAKAGE,2,24f66bce92dd8fcd7ea71552370389eb,[train:CANCER 1] 366.jpeg <==> [validation:CANCER] 324.jpeg
oral,TRAIN_VAL_LEAKAGE,2,5f9600f336a29c92a7c5125a8e4e8125,[train:CANCER 1] 384.jpeg <==> [validation:CANCER] 340.jpeg
oral,TRAIN_VAL_LEAKAGE,2,596bc965942a32f6bc56c914f39a2121,[train:CANCER 1] 390.jpeg <==> [validation:CANCER] 345.jpeg
oral,TRAIN_VAL_LEAKAGE,2,c4c319efcf4e145ceff846b8bced926a,[train:CANCER 1] 439.jpeg <==> [validation:CANCER] 373.jpeg
oral,TRAIN_VAL_LEAKAGE,2,94d1af34f57a2e965fc94d663671b12d,[train:CANCER 1] 441.jpeg <==> [validation:CANCER] 376.jpeg
oral,TRAIN_VAL_LEAKAGE,2,5ec5fe0babefdfa107ec9884585ddd48,[train:CANCER 1] 489.jpeg <==> [validation:CANCER] 423.jpeg
