filename,filepath,true_class,predicted_class,confidence,dataset,model,is_high_confidence,is_low_confidence
BCN_0000003783.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\BCN_0000003783.jpg,Basal Cell Carcinoma,Melanoma,0.2743808627128601,skin,skin_model.keras,False,True
BCN_0000005889.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\BCN_0000005889.jpg,Basal Cell Carcinoma,Melanoma,0.5847234725952148,skin,skin_model.keras,False,False
BCN_0000006733.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\BCN_0000006733.jpg,Basal Cell Carcinoma,Melanoma,0.41086098551750183,skin,skin_model.keras,False,True
BCN_0000007669.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\BCN_0000007669.jpg,Basal Cell Carcinoma,Seborrheic Keratosis,0.6912002563476562,skin,skin_model.keras,False,False
BCN_0000008139.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\BCN_0000008139.jpg,Basal Cell Carcinoma,Seborrheic Keratosis,0.35979294776916504,skin,skin_model.keras,False,True
BCN_0000008340.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\BCN_0000008340.jpg,Basal Cell Carcinoma,Melanoma,0.43545442819595337,skin,skin_model.keras,False,True
BCN_0000008972.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\BCN_0000008972.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.5777804851531982,skin,skin_model.keras,False,False
BCN_0000009186.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\BCN_0000009186.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.5925809741020203,skin,skin_model.keras,False,False
BCN_0000009192.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\BCN_0000009192.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.5326554775238037,skin,skin_model.keras,False,False
BCN_0000011678.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\BCN_0000011678.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.43398788571357727,skin,skin_model.keras,False,True
BCN_0000012654.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\BCN_0000012654.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.5566334128379822,skin,skin_model.keras,False,False
BCN_0000012760.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\BCN_0000012760.jpg,Basal Cell Carcinoma,Melanoma,0.49674779176712036,skin,skin_model.keras,False,True
BCN_0000013903.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\BCN_0000013903.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.8795561194419861,skin,skin_model.keras,True,False
BCN_0000014561.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\BCN_0000014561.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.4860075116157532,skin,skin_model.keras,False,True
BCN_0000016325.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\BCN_0000016325.jpg,Basal Cell Carcinoma,Melanoma,0.6953414082527161,skin,skin_model.keras,False,False
BCN_0000016805.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\BCN_0000016805.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.5230985283851624,skin,skin_model.keras,False,False
BCN_0000017265.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\BCN_0000017265.jpg,Basal Cell Carcinoma,Squamous Cell Carcinoma,0.5319908261299133,skin,skin_model.keras,False,False
BCN_0000017680.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\BCN_0000017680.jpg,Basal Cell Carcinoma,Melanoma,0.30591970682144165,skin,skin_model.keras,False,True
BCN_0000017718.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\BCN_0000017718.jpg,Basal Cell Carcinoma,Melanoma,0.474080353975296,skin,skin_model.keras,False,True
BCN_0000018025.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\BCN_0000018025.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.378000944852829,skin,skin_model.keras,False,True
ISIC_0024564.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0024564.jpg,Basal Cell Carcinoma,Squamous Cell Carcinoma,0.46920666098594666,skin,skin_model.keras,False,True
ISIC_0024595.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0024595.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.5191271901130676,skin,skin_model.keras,False,False
ISIC_0025046.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0025046.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.71306973695755,skin,skin_model.keras,False,False
ISIC_0025102.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0025102.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.5928409099578857,skin,skin_model.keras,False,False
ISIC_0025691.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0025691.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.5859588384628296,skin,skin_model.keras,False,False
ISIC_0025793.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0025793.jpg,Basal Cell Carcinoma,Melanoma,0.3628719747066498,skin,skin_model.keras,False,True
ISIC_0026433.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0026433.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.6711495518684387,skin,skin_model.keras,False,False
ISIC_0026902.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0026902.jpg,Basal Cell Carcinoma,Melanoma,0.5448638200759888,skin,skin_model.keras,False,False
ISIC_0026970.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0026970.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.365858793258667,skin,skin_model.keras,False,True
ISIC_0027175.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0027175.jpg,Basal Cell Carcinoma,Melanoma,0.4643709063529968,skin,skin_model.keras,False,True
ISIC_0027291.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0027291.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.5941731929779053,skin,skin_model.keras,False,False
ISIC_0027478.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0027478.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.3760208189487457,skin,skin_model.keras,False,True
ISIC_0027601.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0027601.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.4178140163421631,skin,skin_model.keras,False,True
ISIC_0028050.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0028050.jpg,Basal Cell Carcinoma,Melanoma,0.44771841168403625,skin,skin_model.keras,False,True
ISIC_0028079.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0028079.jpg,Basal Cell Carcinoma,Melanoma,0.4105556905269623,skin,skin_model.keras,False,True
ISIC_0028858.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0028858.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.5994425415992737,skin,skin_model.keras,False,False
ISIC_0029192.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0029192.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.4996115565299988,skin,skin_model.keras,False,True
ISIC_0029220.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0029220.jpg,Basal Cell Carcinoma,Melanoma,0.5542935132980347,skin,skin_model.keras,False,False
ISIC_0029352.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0029352.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.3758041262626648,skin,skin_model.keras,False,True
ISIC_0029857.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0029857.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.5801767706871033,skin,skin_model.keras,False,False
ISIC_0030114.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0030114.jpg,Basal Cell Carcinoma,Squamous Cell Carcinoma,0.559244692325592,skin,skin_model.keras,False,False
ISIC_0030138.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0030138.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.4288451373577118,skin,skin_model.keras,False,True
ISIC_0030511.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0030511.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.6187735199928284,skin,skin_model.keras,False,False
ISIC_0030868.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0030868.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.2857513129711151,skin,skin_model.keras,False,True
ISIC_0031041.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0031041.jpg,Basal Cell Carcinoma,Squamous Cell Carcinoma,0.37066349387168884,skin,skin_model.keras,False,True
ISIC_0031057.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0031057.jpg,Basal Cell Carcinoma,Melanoma,0.5325555205345154,skin,skin_model.keras,False,False
ISIC_0031171.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0031171.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.5496509671211243,skin,skin_model.keras,False,False
ISIC_0031236.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0031236.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.577017605304718,skin,skin_model.keras,False,False
ISIC_0031378.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0031378.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.5645177364349365,skin,skin_model.keras,False,False
ISIC_0031384.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0031384.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.2923296093940735,skin,skin_model.keras,False,True
ISIC_0031520.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0031520.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.6015031933784485,skin,skin_model.keras,False,False
ISIC_0031526.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0031526.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.7752383351325989,skin,skin_model.keras,True,False
ISIC_0031539.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0031539.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.38989415764808655,skin,skin_model.keras,False,True
ISIC_0031698.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0031698.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.5861189961433411,skin,skin_model.keras,False,False
ISIC_0031749.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0031749.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.3045854866504669,skin,skin_model.keras,False,True
ISIC_0032139.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0032139.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.39616647362709045,skin,skin_model.keras,False,True
ISIC_0032316.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0032316.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.4321043789386749,skin,skin_model.keras,False,True
ISIC_0032415.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0032415.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.4518830180168152,skin,skin_model.keras,False,True
ISIC_0032652.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0032652.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.37637701630592346,skin,skin_model.keras,False,True
ISIC_0032768.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0032768.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.6112119555473328,skin,skin_model.keras,False,False
ISIC_0032816.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0032816.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.7533702850341797,skin,skin_model.keras,True,False
ISIC_0033483.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0033483.jpg,Basal Cell Carcinoma,Melanoma,0.33868327736854553,skin,skin_model.keras,False,True
ISIC_0034160.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Test\FYP skin disease Dataset\Basal Cell Carcinoma\ISIC_0034160.jpg,Basal Cell Carcinoma,Melanocytic Nevus (Nevus),0.46377405524253845,skin,skin_model.keras,False,True
